Dam,date,Xcoo,Ycoo,Facc,
Aabach-Talsperre,1985-01-01,8.7202,51.4969,4.6237820808903,
Aabach-Talsperre,2035-01-01,8.7202,51.4969,-2.90512030927717,
Aabach-Talsperre,2050-01-01,8.7202,51.4969,-0.499699127457682,
Aabach-Talsperre,2083-01-01,8.7202,51.4969,0.172058393521166,
Altenberg,1985-01-01,13.733,50.7646,0.686298005366128,
Altenberg,2035-01-01,13.733,50.7646,0.665892228651569,
Altenberg,2050-01-01,13.733,50.7646,1.94096594183868,
Altenberg,2083-01-01,13.733,50.7646,2.00658021709143,
Amselbach,1985-01-01,12.5736,50.6373,0.215786430596493,
Amselbach,2035-01-01,12.5736,50.6373,2.64424220638728,
Amselbach,2050-01-01,12.5736,50.6373,1.44378348638008,
Amselbach,2083-01-01,12.5736,50.6373,1.00186732077218,
Breitenbach-Talsperre,1985-01-01,8.08034,50.9823,9.00308064571426,
Breitenbach-Talsperre,2035-01-01,8.08034,50.9823,-4.46382912059547,
Breitenbach-Talsperre,2050-01-01,8.08034,50.9823,-2.15101167671337,
Breitenbach-Talsperre,2083-01-01,8.08034,50.9823,-3.05073609738097,
Calbitz,1985-01-01,13.0299,51.3237,2.44256522106192,
Calbitz,2035-01-01,13.0299,51.3237,1.22037349541586,
Calbitz,2050-01-01,13.0299,51.3237,6.89075675735011,
Calbitz,2083-01-01,13.0299,51.3237,10.8140944603714,
Carlsfeld-Talsperre,1985-01-01,12.5966,50.4241,1.83909887056532,
Carlsfeld-Talsperre,2035-01-01,12.5966,50.4241,0.274026577669084,
Carlsfeld-Talsperre,2050-01-01,12.5966,50.4241,1.13026591552385,
Carlsfeld-Talsperre,2083-01-01,12.5966,50.4241,-2.08757000676941,
Cranzahl-Talsperre,1985-01-01,13.0033,50.5043,0.986258475026338,
Cranzahl-Talsperre,2035-01-01,13.0033,50.5043,3.49443998597427,
Cranzahl-Talsperre,2050-01-01,13.0033,50.5043,2.49094703206636,
Cranzahl-Talsperre,2083-01-01,13.0033,50.5043,0.0588147533432105,
Doktorteich,1985-01-01,12.8928,51.323,0.658727379492734,
Doktorteich,2035-01-01,12.8928,51.323,2.62325235532137,
Doktorteich,2050-01-01,12.8928,51.323,4.1796663257991,
Doktorteich,2083-01-01,12.8928,51.323,11.5013801328023,
Dröda-Talsperre,1985-01-01,12.0574,50.3978,4.41628852386467,
Dröda-Talsperre,2035-01-01,12.0574,50.3978,3.13976594884154,
Dröda-Talsperre,2050-01-01,12.0574,50.3978,-0.490984731540503,
Dröda-Talsperre,2083-01-01,12.0574,50.3978,-0.28417335367734,
Dreilägerbach-Talsperre,1985-01-01,6.20901,50.6599,5.44977118087766,
Dreilägerbach-Talsperre,2035-01-01,6.20901,50.6599,-0.693875544713352,
Dreilägerbach-Talsperre,2050-01-01,6.20901,50.6599,-2.56159829219314,
Dreilägerbach-Talsperre,2083-01-01,6.20901,50.6599,-0.569895285066633,
Drei_Teiche,1985-01-01,12.8956,51.3186,0.658727379492734,
Drei_Teiche,2035-01-01,12.8956,51.3186,2.62325235532137,
Drei_Teiche,2050-01-01,12.8956,51.3186,4.1796663257991,
Drei_Teiche,2083-01-01,12.8956,51.3186,11.5013801328023,
Dörnthaler_Teich-Talsperre,1985-01-01,13.3404,50.7254,1.84831332559775,
Dörnthaler_Teich-Talsperre,2035-01-01,13.3404,50.7254,1.76587880809151,
Dörnthaler_Teich-Talsperre,2050-01-01,13.3404,50.7254,3.78056900987258,
Dörnthaler_Teich-Talsperre,2083-01-01,13.3404,50.7254,0.412616186082571,
Ecker-Talsperre,1985-01-01,10.5796,51.8407,9.24405667619287,
Ecker-Talsperre,2035-01-01,10.5796,51.8407,-0.97120658821007,
Ecker-Talsperre,2050-01-01,10.5796,51.8407,-2.40188425150654,
Ecker-Talsperre,2083-01-01,10.5796,51.8407,-1.04142762519615,
Eibenstock-Talsperre,1985-01-01,12.5864,50.5324,2.54895075705819,
Eibenstock-Talsperre,2035-01-01,12.5864,50.5324,1.14255619683216,
Eibenstock-Talsperre,2050-01-01,12.5864,50.5324,0.856370904226569,
Eibenstock-Talsperre,2083-01-01,12.5864,50.5324,-1.97972203230861,
Einsiedel-Talsperre,1985-01-01,12.9848,50.7758,0.243700956992854,
Einsiedel-Talsperre,2035-01-01,12.9848,50.7758,0.60892038803014,
Einsiedel-Talsperre,2050-01-01,12.9848,50.7758,-0.486939611644004,
Einsiedel-Talsperre,2083-01-01,12.9848,50.7758,2.99690352249639,
Ennepe-Talsperre,1985-01-01,7.40925,51.2408,17.3174586132615,
Ennepe-Talsperre,2035-01-01,7.40925,51.2408,-2.85359337487382,
Ennepe-Talsperre,2050-01-01,7.40925,51.2408,-2.16004512650642,
Ennepe-Talsperre,2083-01-01,7.40925,51.2408,-2.07820466491417,
Erletor-Talsperre,1985-01-01,10.7469,50.5851,2.31034088738273,
Erletor-Talsperre,2035-01-01,10.7469,50.5851,-5.49742791703738,
Erletor-Talsperre,2050-01-01,10.7469,50.5851,-4.97305281768989,
Erletor-Talsperre,2083-01-01,10.7469,50.5851,-2.14898816127224,
Eschbach-Talsperre,1985-01-01,7.23185,51.1594,4.12196268067457,
Eschbach-Talsperre,2035-01-01,7.23185,51.1594,-2.2255076384606,
Eschbach-Talsperre,2050-01-01,7.23185,51.1594,-2.60391504538258,
Eschbach-Talsperre,2083-01-01,7.23185,51.1594,-1.82198360956063,
Frauenau-Talsperre,1985-01-01,13.3346,49.0133,8.63304516523139,
Frauenau-Talsperre,2035-01-01,13.3346,49.0133,-3.04873509284518,
Frauenau-Talsperre,2050-01-01,13.3346,49.0133,-1.58879171446814,
Frauenau-Talsperre,2083-01-01,13.3346,49.0133,-0.909980115275218,
Fürwigge-Talsperre,1985-01-01,7.68788,51.1496,4.0278925907744,
Fürwigge-Talsperre,2035-01-01,7.68788,51.1496,-0.502242213018078,
Fürwigge-Talsperre,2050-01-01,7.68788,51.1496,-1.38903801384162,
Fürwigge-Talsperre,2083-01-01,7.68788,51.1496,-1.94948236231298,
Fuelbecke-Talsperre,1985-01-01,7.66307,51.2482,1.13667432368543,
Fuelbecke-Talsperre,2035-01-01,7.66307,51.2482,-1.11169089240534,
Fuelbecke-Talsperre,2050-01-01,7.66307,51.2482,-1.20243390797904,
Fuelbecke-Talsperre,2083-01-01,7.66307,51.2482,-0.645410440458611,
Genkel-Talsperre,1985-01-01,7.62836,51.0634,3.04516919797094,
Genkel-Talsperre,2035-01-01,7.62836,51.0634,-2.14597281447792,
Genkel-Talsperre,2050-01-01,7.62836,51.0634,-2.31946071546035,
Genkel-Talsperre,2083-01-01,7.62836,51.0634,-2.03079670412295,
Gottleuba-Talsperre,1985-01-01,13.9311,50.8371,3.8863836799467,
Gottleuba-Talsperre,2035-01-01,13.9311,50.8371,2.95486854111753,
Gottleuba-Talsperre,2050-01-01,13.9311,50.8371,0.490976525662843,
Gottleuba-Talsperre,2083-01-01,13.9311,50.8371,4.58132163896607,
Grane-Talsperre,1985-01-01,10.3773,51.9111,5.96988718285089,
Grane-Talsperre,2035-01-01,10.3773,51.9111,-0.117454460500084,
Grane-Talsperre,2050-01-01,10.3773,51.9111,-1.69600995712062,
Grane-Talsperre,2083-01-01,10.3773,51.9111,1.87502758289407,
Große_Dhünn-Talsperre,1985-01-01,7.19059,51.0662,16.6104997675049,
Große_Dhünn-Talsperre,2035-01-01,7.19059,51.0662,-1.15966053314822,
Große_Dhünn-Talsperre,2050-01-01,7.19059,51.0662,-1.3111798316385,
Große_Dhünn-Talsperre,2083-01-01,7.19059,51.0662,-1.99706721122634,
Haltern-Talsperre,1985-01-01,7.20707,51.7427,105.557722524933,
Haltern-Talsperre,2035-01-01,7.20707,51.7427,0.591831539801723,
Haltern-Talsperre,2050-01-01,7.20707,51.7427,-1.24940683966974,
Haltern-Talsperre,2083-01-01,7.20707,51.7427,3.12934607890797,
Hasper-Talsperre,1985-01-01,7.41405,51.2991,2.94909335368492,
Hasper-Talsperre,2035-01-01,7.41405,51.2991,-2.52783765105138,
Hasper-Talsperre,2050-01-01,7.41405,51.2991,-0.835282631511726,
Hasper-Talsperre,2083-01-01,7.41405,51.2991,-1.41205290135802,
Hegeteich_Ossa,1985-01-01,12.6773,51.0185,0.473937756889384,
Hegeteich_Ossa,2035-01-01,12.6773,51.0185,0.682702043818717,
Hegeteich_Ossa,2050-01-01,12.6773,51.0185,-2.69938465644656,
Hegeteich_Ossa,2083-01-01,12.6773,51.0185,3.6495937830088,
