Dam,date,Xcoo,Ycoo,Facc,
Aabach-Talsperre,1985-01-01,8.7202,51.4969,12163189.3217576,
Aabach-Talsperre,2035-01-01,8.7202,51.4969,-0.20202107054365,
Aabach-Talsperre,2050-01-01,8.7202,51.4969,-0.407350407211619,
Aabach-Talsperre,2083-01-01,8.7202,51.4969,-0.486039403711979,
Altenberg,1985-01-01,13.733,50.7646,1773137.56358027,
Altenberg,2035-01-01,13.733,50.7646,4.09243127092278,
Altenberg,2050-01-01,13.733,50.7646,6.04805769128394,
Altenberg,2083-01-01,13.733,50.7646,-0.195160390651585,
Amselbach,1985-01-01,12.5736,50.6373,554343.756953627,
Amselbach,2035-01-01,12.5736,50.6373,11.6626065130088,
Amselbach,2050-01-01,12.5736,50.6373,12.5604227003483,
Amselbach,2083-01-01,12.5736,50.6373,11.2827360331232,
Breitenbach-Talsperre,1985-01-01,8.08034,50.9823,23632861.5412331,
Breitenbach-Talsperre,2035-01-01,8.08034,50.9823,-0.777122742734687,
Breitenbach-Talsperre,2050-01-01,8.08034,50.9823,0.0232685128285835,
Breitenbach-Talsperre,2083-01-01,8.08034,50.9823,0.309853198666969,
Calbitz,1985-01-01,13.0299,51.3237,6627049.05214548,
Calbitz,2035-01-01,13.0299,51.3237,22.3090259568677,
Calbitz,2050-01-01,13.0299,51.3237,23.608098240009,
Calbitz,2083-01-01,13.0299,51.3237,33.4153541043323,
Carlsfeld-Talsperre,1985-01-01,12.5966,50.4241,4883125.38608551,
Carlsfeld-Talsperre,2035-01-01,12.5966,50.4241,1.35801304098071,
Carlsfeld-Talsperre,2050-01-01,12.5966,50.4241,-1.4251839712026,
Carlsfeld-Talsperre,2083-01-01,12.5966,50.4241,-4.90694626988636,
Cranzahl-Talsperre,1985-01-01,13.0033,50.5043,2596376.01419896,
Cranzahl-Talsperre,2035-01-01,13.0033,50.5043,5.45760893705577,
Cranzahl-Talsperre,2050-01-01,13.0033,50.5043,8.294242840403,
Cranzahl-Talsperre,2083-01-01,13.0033,50.5043,1.28767560232414,
Doktorteich,1985-01-01,12.8928,51.323,1771352.66442843,
Doktorteich,2035-01-01,12.8928,51.323,22.9105410919288,
Doktorteich,2050-01-01,12.8928,51.323,24.3463487821115,
Doktorteich,2083-01-01,12.8928,51.323,31.6957568366447,
Drei_Teiche,1985-01-01,12.8956,51.3186,1771352.66442843,
Drei_Teiche,2035-01-01,12.8956,51.3186,22.9105410919288,
Drei_Teiche,2050-01-01,12.8956,51.3186,24.3463487821115,
Drei_Teiche,2083-01-01,12.8956,51.3186,31.6957568366447,
Dreilägerbach-Talsperre,1985-01-01,6.20901,50.6599,14505382.7322865,
Dreilägerbach-Talsperre,2035-01-01,6.20901,50.6599,-3.33174399203923,
Dreilägerbach-Talsperre,2050-01-01,6.20901,50.6599,-2.73488662014664,
Dreilägerbach-Talsperre,2083-01-01,6.20901,50.6599,-5.71318943839714,
Dröda-Talsperre,1985-01-01,12.0574,50.3978,11558169.0027595,
Dröda-Talsperre,2035-01-01,12.0574,50.3978,11.9336160806037,
Dröda-Talsperre,2050-01-01,12.0574,50.3978,18.7375944940151,
Dröda-Talsperre,2083-01-01,12.0574,50.3978,13.9805581646103,
Dörnthaler_Teich-Talsperre,1985-01-01,13.3404,50.7254,4820932.19075114,
Dörnthaler_Teich-Talsperre,2035-01-01,13.3404,50.7254,5.98633923479165,
Dörnthaler_Teich-Talsperre,2050-01-01,13.3404,50.7254,10.0342961179303,
Dörnthaler_Teich-Talsperre,2083-01-01,13.3404,50.7254,1.98819489067411,
Ecker-Talsperre,1985-01-01,10.5796,51.8407,24460806.873672,
Ecker-Talsperre,2035-01-01,10.5796,51.8407,-0.935488074482102,
Ecker-Talsperre,2050-01-01,10.5796,51.8407,-2.81860981984271,
Ecker-Talsperre,2083-01-01,10.5796,51.8407,-4.4395362541529,
Eibenstock-Talsperre,1985-01-01,12.5987,50.5299,108446939.671955,
Eibenstock-Talsperre,2035-01-01,12.5987,50.5299,2.02201721084135,
Eibenstock-Talsperre,2050-01-01,12.5987,50.5299,-0.519322822274864,
Eibenstock-Talsperre,2083-01-01,12.5987,50.5299,-2.4302692581407,
Einsiedel-Talsperre,1985-01-01,12.9848,50.7758,637855.771590248,
Einsiedel-Talsperre,2035-01-01,12.9848,50.7758,8.77324802537508,
Einsiedel-Talsperre,2050-01-01,12.9848,50.7758,7.36053331298581,
Einsiedel-Talsperre,2083-01-01,12.9848,50.7758,5.07365783296243,
Ennepe-Talsperre,1985-01-01,7.40925,51.2408,45871350.5732703,
Ennepe-Talsperre,2035-01-01,7.40925,51.2408,0.0565253301054663,
Ennepe-Talsperre,2050-01-01,7.40925,51.2408,-0.384663253350009,
Ennepe-Talsperre,2083-01-01,7.40925,51.2408,-1.86165786066025,
Erletor-Talsperre,1985-01-01,10.7469,50.5851,6043754.74839628,
Erletor-Talsperre,2035-01-01,10.7469,50.5851,-0.777069588514762,
Erletor-Talsperre,2050-01-01,10.7469,50.5851,-1.53331930692407,
Erletor-Talsperre,2083-01-01,10.7469,50.5851,-3.08465526643277,
Eschbach-Talsperre,1985-01-01,7.23185,51.1594,10935712.1187177,
Eschbach-Talsperre,2035-01-01,7.23185,51.1594,1.05829638597836,
Eschbach-Talsperre,2050-01-01,7.23185,51.1594,1.25323076225253,
