Dam,date,Xcoo,Ycoo,Facc,
Aabach-Talsperre,1985-01-01,8.7202,51.4969,12255010.7284033,
Aabach-Talsperre,2035-01-01,8.7202,51.4969,4.48338026743673,
Aabach-Talsperre,2050-01-01,8.7202,51.4969,3.71236746327145,
Aabach-Talsperre,2083-01-01,8.7202,51.4969,5.00036281743178,
Altenberg,1985-01-01,13.733,50.7646,1846409.11874592,
Altenberg,2035-01-01,13.733,50.7646,3.72652367479496,
Altenberg,2050-01-01,13.733,50.7646,4.83457033916312,
Altenberg,2083-01-01,13.733,50.7646,7.32128359038566,
Amselbach,1985-01-01,12.5736,50.6373,582012.8637629,
Amselbach,2035-01-01,12.5736,50.6373,6.79776511699041,
Amselbach,2050-01-01,12.5736,50.6373,4.91207478730141,
Amselbach,2083-01-01,12.5736,50.6373,5.65809498959309,
Breitenbach-Talsperre,1985-01-01,8.08034,50.9823,23777225.7332468,
Breitenbach-Talsperre,2035-01-01,8.08034,50.9823,2.81488459543086,
Breitenbach-Talsperre,2050-01-01,8.08034,50.9823,0.476703091601062,
Breitenbach-Talsperre,2083-01-01,8.08034,50.9823,2.37282747801118,
Calbitz,1985-01-01,13.0299,51.3237,6607690.63758641,
Calbitz,2035-01-01,13.0299,51.3237,17.7282416154654,
Calbitz,2050-01-01,13.0299,51.3237,14.2328441333398,
Calbitz,2083-01-01,13.0299,51.3237,23.9417399636767,
Carlsfeld-Talsperre,1985-01-01,12.5966,50.4241,4917381.78134859,
Carlsfeld-Talsperre,2035-01-01,12.5966,50.4241,1.69823184239806,
Carlsfeld-Talsperre,2050-01-01,12.5966,50.4241,1.59100499046763,
Carlsfeld-Talsperre,2083-01-01,12.5966,50.4241,3.39258359179057,
Cranzahl-Talsperre,1985-01-01,13.0033,50.5043,2621333.80372435,
Cranzahl-Talsperre,2035-01-01,13.0033,50.5043,5.7477297558267,
Cranzahl-Talsperre,2050-01-01,13.0033,50.5043,6.86727276832506,
Cranzahl-Talsperre,2083-01-01,13.0033,50.5043,7.98935299801115,
Doktorteich,1985-01-01,12.8928,51.323,1791106.66801125,
Doktorteich,2035-01-01,12.8928,51.323,16.4230998242932,
