Dam,date,Xcoo,Ycoo,Facc,
Aabach-Talsperre,1985-01-01,8.7202,51.4969,12145042.5400043,
Aabach-Talsperre,2035-01-01,8.7202,51.4969,-2.91477478528601,
Aabach-Talsperre,2050-01-01,8.7202,51.4969,-0.549244734034971,
Aabach-Talsperre,2083-01-01,8.7202,51.4969,0.175166070080816,
Altenberg,1985-01-01,13.733,50.7646,1806618.3162497,
Altenberg,2035-01-01,13.733,50.7646,0.609251200182475,
Altenberg,2050-01-01,13.733,50.7646,1.94115490716813,
Altenberg,2083-01-01,13.733,50.7646,1.81278694670254,
Amselbach,1985-01-01,12.5736,50.6373,567053.881231919,
Amselbach,2035-01-01,12.5736,50.6373,2.55074234848616,
Amselbach,2050-01-01,12.5736,50.6373,1.42218100735385,
Amselbach,2083-01-01,12.5736,50.6373,0.960006883185288,
Breitenbach-Talsperre,1985-01-01,8.08034,50.9823,23657714.166584,
Breitenbach-Talsperre,2035-01-01,8.08034,50.9823,-4.56332909517265,
Breitenbach-Talsperre,2050-01-01,8.08034,50.9823,-2.22919191371381,
Breitenbach-Talsperre,2083-01-01,8.08034,50.9823,-2.79608486477027,
Calbitz,1985-01-01,13.0299,51.3237,6416384.83685642,
Calbitz,2035-01-01,13.0299,51.3237,1.12850127407354,
Calbitz,2050-01-01,13.0299,51.3237,6.80505866155618,
Calbitz,2083-01-01,13.0299,51.3237,10.7035909867851,
Carlsfeld-Talsperre,1985-01-01,12.5966,50.4241,4838237.91564345,
Carlsfeld-Talsperre,2035-01-01,12.5966,50.4241,0.325249407149736,
Carlsfeld-Talsperre,2050-01-01,12.5966,50.4241,1.15676345788945,
Carlsfeld-Talsperre,2083-01-01,12.5966,50.4241,-2.32350298888525,
Cranzahl-Talsperre,1985-01-01,13.0033,50.5043,2593195.22595853,
Cranzahl-Talsperre,2035-01-01,13.0033,50.5043,3.58969345771442,
Cranzahl-Talsperre,2050-01-01,13.0033,50.5043,2.42176119626621,
Cranzahl-Talsperre,2083-01-01,13.0033,50.5043,0.0143701187800018,
Doktorteich,1985-01-01,12.8928,51.323,1729137.5573422,
Doktorteich,2035-01-01,12.8928,51.323,2.62091754472029,
Doktorteich,2050-01-01,12.8928,51.323,4.18494735451731,
Doktorteich,2083-01-01,12.8928,51.323,11.4918133701961,
Drei_Teiche,1985-01-01,12.8956,51.3186,1729137.5573422,
Drei_Teiche,2035-01-01,12.8956,51.3186,2.62091754472029,
Drei_Teiche,2050-01-01,12.8956,51.3186,4.18494735451731,
Drei_Teiche,2083-01-01,12.8956,51.3186,11.4918133701961,
Dreilägerbach-Talsperre,1985-01-01,6.20901,50.6599,14315720.6578946,
Dreilägerbach-Talsperre,2035-01-01,6.20901,50.6599,-0.644637899367316,
Dreilägerbach-Talsperre,2050-01-01,6.20901,50.6599,-2.56435725670246,
Dreilägerbach-Talsperre,2083-01-01,6.20901,50.6599,-0.899506522693166,
Dröda-Talsperre,1985-01-01,12.0574,50.3978,11596684.9231195,
Dröda-Talsperre,2035-01-01,12.0574,50.3978,3.12257448049859,
Dröda-Talsperre,2050-01-01,12.0574,50.3978,-0.488634176905859,
Dröda-Talsperre,2083-01-01,12.0574,50.3978,-0.2359049316731,
Dörnthaler_Teich-Talsperre,1985-01-01,13.3404,50.7254,4859981.64972067,
Dörnthaler_Teich-Talsperre,2035-01-01,13.3404,50.7254,1.74643507908928,
Dörnthaler_Teich-Talsperre,2050-01-01,13.3404,50.7254,3.79046470985838,
Dörnthaler_Teich-Talsperre,2083-01-01,13.3404,50.7254,0.34546279690708,
Ecker-Talsperre,1985-01-01,10.5796,51.8407,24304521.6796517,
Ecker-Talsperre,2035-01-01,10.5796,51.8407,-0.883019276885309,
Ecker-Talsperre,2050-01-01,10.5796,51.8407,-2.42218513790477,
Ecker-Talsperre,2083-01-01,10.5796,51.8407,-1.0159377903898,
Eibenstock-Talsperre,1985-01-01,12.5987,50.5299,108125582.041454,
Eibenstock-Talsperre,2035-01-01,12.5987,50.5299,0.750855266734156,
Eibenstock-Talsperre,2050-01-01,12.5987,50.5299,0.83447124099233,
Eibenstock-Talsperre,2083-01-01,12.5987,50.5299,-1.78033152530647,
Einsiedel-Talsperre,1985-01-01,12.9848,50.7758,641121.545196176,
Einsiedel-Talsperre,2035-01-01,12.9848,50.7758,0.518291952164969,
Einsiedel-Talsperre,2050-01-01,12.9848,50.7758,-0.523265359996384,
Einsiedel-Talsperre,2083-01-01,12.9848,50.7758,2.8695082545521,
Ennepe-Talsperre,1985-01-01,7.40925,51.2408,45515428.3429313,
Ennepe-Talsperre,2035-01-01,7.40925,51.2408,-2.89131791883083,
Ennepe-Talsperre,2050-01-01,7.40925,51.2408,-2.27948348488347,
Ennepe-Talsperre,2083-01-01,7.40925,51.2408,-2.09075243697611,
Erletor-Talsperre,1985-01-01,10.7469,50.5851,6075048.15167069,
Erletor-Talsperre,2035-01-01,10.7469,50.5851,-5.57171615485443,
Erletor-Talsperre,2050-01-01,10.7469,50.5851,-5.23110480932398,
Erletor-Talsperre,2083-01-01,10.7469,50.5851,-2.34148225092857,
Eschbach-Talsperre,1985-01-01,7.23185,51.1594,10831596.4100477,
Eschbach-Talsperre,2035-01-01,7.23185,51.1594,-2.15252040304266,
Eschbach-Talsperre,2050-01-01,7.23185,51.1594,-2.40863523826053,
Eschbach-Talsperre,2083-01-01,7.23185,51.1594,-1.92494131835496,
Frauenau-Talsperre,1985-01-01,13.3346,49.0133,22720696.4597511,
Frauenau-Talsperre,2035-01-01,13.3346,49.0133,-3.10072680459615,
Frauenau-Talsperre,2050-01-01,13.3346,49.0133,-1.6578182373582,
Frauenau-Talsperre,2083-01-01,13.3346,49.0133,-1.05178478075004,
Fuelbecke-Talsperre,1985-01-01,7.66307,51.2482,2986333.58705252,
Fuelbecke-Talsperre,2035-01-01,7.66307,51.2482,-0.915887395193951,
Fuelbecke-Talsperre,2050-01-01,7.66307,51.2482,-1.20984894380279,
Fuelbecke-Talsperre,2083-01-01,7.66307,51.2482,-0.628977003144356,
Fürwigge-Talsperre,1985-01-01,7.68788,51.1496,10579175.2109027,
Fürwigge-Talsperre,2035-01-01,7.68788,51.1496,-0.260472988259316,
Fürwigge-Talsperre,2050-01-01,7.68788,51.1496,-1.44634784309476,
Fürwigge-Talsperre,2083-01-01,7.68788,51.1496,-1.81679952173278,
Genkel-Talsperre,1985-01-01,7.62836,51.0634,8003541.86092615,
Genkel-Talsperre,2035-01-01,7.62836,51.0634,-2.14261322389334,
Genkel-Talsperre,2050-01-01,7.62836,51.0634,-2.43624531002164,
Genkel-Talsperre,2083-01-01,7.62836,51.0634,-2.00545732663608,
Gottleuba-Talsperre,1985-01-01,13.9311,50.8371,10223622.9562998,
Gottleuba-Talsperre,2035-01-01,13.9311,50.8371,2.90451709915898,
Gottleuba-Talsperre,2050-01-01,13.9311,50.8371,0.445490648090373,
Gottleuba-Talsperre,2083-01-01,13.9311,50.8371,4.49682454575425,
Grane-Talsperre,1985-01-01,10.3773,51.9111,15691729.273746,
Grane-Talsperre,2035-01-01,10.3773,51.9111,-0.0489234968838686,
Grane-Talsperre,2050-01-01,10.3773,51.9111,-1.62553754267669,
Grane-Talsperre,2083-01-01,10.3773,51.9111,1.83972926097411,
Große_Dhünn-Talsperre,1985-01-01,7.19059,51.0662,43683813.6579609,
Große_Dhünn-Talsperre,2035-01-01,7.19059,51.0662,-1.21605934869358,
Große_Dhünn-Talsperre,2050-01-01,7.19059,51.0662,-1.41137497597995,
Große_Dhünn-Talsperre,2083-01-01,7.19059,51.0662,-2.02873230059483,
Haltern-Talsperre,1985-01-01,7.20707,51.7427,277310430.975552,
Haltern-Talsperre,2035-01-01,7.20707,51.7427,0.501213090129367,
Haltern-Talsperre,2050-01-01,7.20707,51.7427,-1.2711205104746,
Haltern-Talsperre,2083-01-01,7.20707,51.7427,2.97417430783128,
Hasper-Talsperre,1985-01-01,7.41405,51.2991,7744667.23670304,
Hasper-Talsperre,2035-01-01,7.41405,51.2991,-2.49028387510725,
Hasper-Talsperre,2050-01-01,7.41405,51.2991,-0.865414853299868,
Hasper-Talsperre,2083-01-01,7.41405,51.2991,-1.37892030130842,
Hegeteich_Ossa,1985-01-01,12.6773,51.0185,1244606.80482253,
Hegeteich_Ossa,2035-01-01,12.6773,51.0185,0.666576192706157,
Hegeteich_Ossa,2050-01-01,12.6773,51.0185,-2.84400016300204,
Hegeteich_Ossa,2083-01-01,12.6773,51.0185,3.59130278479497,
Heilenbecke-Talsperre,1985-01-01,7.37269,51.2561,8558591.32899128,
Heilenbecke-Talsperre,2035-01-01,7.37269,51.2561,-2.88229411721959,
Heilenbecke-Talsperre,2050-01-01,7.37269,51.2561,-1.56842835109864,
Heilenbecke-Talsperre,2083-01-01,7.37269,51.2561,-1.80543200793474,
Henne-Talsperre,1985-01-01,8.27247,51.3349,36649029.7087955,
Henne-Talsperre,2035-01-01,8.27247,51.3349,-2.51453907581711,
Henne-Talsperre,2050-01-01,8.27247,51.3349,-3.77080315307292,
Henne-Talsperre,2083-01-01,8.27247,51.3349,-3.29209720850812,
Herbringhauser-Talsperre,1985-01-01,7.27325,51.229,4379526.78628877,
Herbringhauser-Talsperre,2035-01-01,7.27325,51.229,-3.57906699392728,
Herbringhauser-Talsperre,2050-01-01,7.27325,51.229,-2.70645848289257,
Herbringhauser-Talsperre,2083-01-01,7.27325,51.229,-2.6103919017255,
Hopfgarten-Talsperre,1985-01-01,11.2042,50.9977,2385300.47723293,
Hopfgarten-Talsperre,2035-01-01,11.2042,50.9977,3.31538342985319,
Hopfgarten-Talsperre,2050-01-01,11.2042,50.9977,0.413575774877711,
Hopfgarten-Talsperre,2083-01-01,11.2042,50.9977,11.1328054683145,
Hullern-Talsperre,1985-01-01,7.26336,51.7464,184052076.66235,
Hullern-Talsperre,2035-01-01,7.26336,51.7464,-1.06996968874312,
Hullern-Talsperre,2050-01-01,7.26336,51.7464,-0.625165509315702,
Hullern-Talsperre,2083-01-01,7.26336,51.7464,1.88993434923919,
Häuschenteich,1985-01-01,12.9289,51.3005,876157.311506979,
Häuschenteich,2035-01-01,12.9289,51.3005,2.1679123602891,
Häuschenteich,2050-01-01,12.9289,51.3005,4.02069491775621,
Häuschenteich,2083-01-01,12.9289,51.3005,10.6247373250556,
Innerste-Talsperre,1985-01-01,10.2949,51.9144,68420097.750864,
Innerste-Talsperre,2035-01-01,10.2949,51.9144,-4.39576161354346,
Innerste-Talsperre,2050-01-01,10.2949,51.9144,-4.14608809352438,
Innerste-Talsperre,2083-01-01,10.2949,51.9144,-2.2554773731749,
Jubach-Talsperre,1985-01-01,7.60818,51.1619,37955335.9129572,
Jubach-Talsperre,2035-01-01,7.60818,51.1619,-2.25060765841231,
Jubach-Talsperre,2050-01-01,7.60818,51.1619,-1.65833465799782,
Jubach-Talsperre,2083-01-01,7.60818,51.1619,-1.64746647598958,
Kalltalsperre,1985-01-01,6.31041,50.6453,15605123.1999707,
Kalltalsperre,2035-01-01,6.31041,50.6453,-0.92003955328448,
Kalltalsperre,2050-01-01,6.31041,50.6453,-1.93921944685403,
Kalltalsperre,2083-01-01,6.31041,50.6453,-0.64002014196807,
Kerspe-Talsperre,1985-01-01,7.49444,51.1234,59347227.9221106,
Kerspe-Talsperre,2035-01-01,7.49444,51.1234,-2.64651140558645,
Kerspe-Talsperre,2050-01-01,7.49444,51.1234,-3.1227059273783,
Kerspe-Talsperre,2083-01-01,7.49444,51.1234,-2.27251508657575,
Kettwiger_See,1985-01-01,6.93598,51.3612,2615084208.02307,
Kettwiger_See,2035-01-01,6.93598,51.3612,-2.85134558298458,
Kettwiger_See,2050-01-01,6.93598,51.3612,-2.22668193721233,
Kettwiger_See,2083-01-01,6.93598,51.3612,-1.45066509131547,
Kirchenteich,1985-01-01,12.899,51.3113,1526757.52432778,
Kirchenteich,2035-01-01,12.899,51.3113,2.35718911884751,
Kirchenteich,2050-01-01,12.899,51.3113,3.88504322681523,
Kirchenteich,2083-01-01,12.899,51.3113,11.0718229639131,
Kleine_Kinzig,1985-01-01,8.36589,48.3986,25934434.0512872,
Kleine_Kinzig,2035-01-01,8.36589,48.3986,-4.37152449230325,
Kleine_Kinzig,2050-01-01,8.36589,48.3986,-2.83985363887064,
Kleine_Kinzig,2083-01-01,8.36589,48.3986,-1.32704133196736,
Klingenberg-Talsperre,1985-01-01,13.5375,50.9066,42994968.9029932,
Klingenberg-Talsperre,2035-01-01,13.5375,50.9066,3.37606318524574,
Klingenberg-Talsperre,2050-01-01,13.5375,50.9066,2.823767819084,
Klingenberg-Talsperre,2083-01-01,13.5375,50.9066,3.09345879407111,
Klingerbach,1985-01-01,12.6011,50.6368,1190914.61905718,
Klingerbach,2035-01-01,12.6011,50.6368,2.88343966945281,
Klingerbach,2050-01-01,12.6011,50.6368,1.32754272755911,
Klingerbach,2083-01-01,12.6011,50.6368,1.04251933171802,
Königshütte-Talsperre,1985-01-01,10.8043,51.7363,115455541.403389,
Königshütte-Talsperre,2035-01-01,10.8043,51.7363,-0.663220336888046,
Königshütte-Talsperre,2050-01-01,10.8043,51.7363,-2.50098447917892,
Königshütte-Talsperre,2083-01-01,10.8043,51.7363,0.928370212913392,
Langer_Rodaer_See,1985-01-01,12.8892,51.282,219541.932344525,
Langer_Rodaer_See,2035-01-01,12.8892,51.282,2.52529039666698,
Langer_Rodaer_See,2050-01-01,12.8892,51.282,3.02743538705322,
Langer_Rodaer_See,2083-01-01,12.8892,51.282,10.4740129679201,
LehnmühleTalsperre,1985-01-01,13.5928,50.8337,29256497.3796844,
LehnmühleTalsperre,2035-01-01,13.5928,50.8337,0.399691529471197,
