Dam,date,Xcoo,Ycoo,Facc,
Aabach-Talsperre,1985-01-01,8.7202,51.4969,12537990.443294,
Aabach-Talsperre,2035-01-01,8.7202,51.4969,12.6023730165883,
Aabach-Talsperre,2050-01-01,8.7202,51.4969,12.3382215495303,
Aabach-Talsperre,2083-01-01,8.7202,51.4969,18.5922427477865,
Altenberg,1985-01-01,13.733,50.7646,1885240.09453386,
Altenberg,2035-01-01,13.733,50.7646,11.6208068995083,
Altenberg,2050-01-01,13.733,50.7646,12.9328177575684,
Altenberg,2083-01-01,13.733,50.7646,15.9165731770257,
Amselbach,1985-01-01,12.5736,50.6373,590712.534880266,
Amselbach,2035-01-01,12.5736,50.6373,22.4442894279988,
Amselbach,2050-01-01,12.5736,50.6373,24.1609252796589,
Amselbach,2083-01-01,12.5736,50.6373,31.52894603182,
Breitenbach-Talsperre,1985-01-01,8.08034,50.9823,24354407.713151,
Breitenbach-Talsperre,2035-01-01,8.08034,50.9823,9.84154356274941,
Breitenbach-Talsperre,2050-01-01,8.08034,50.9823,9.1905298447914,
Breitenbach-Talsperre,2083-01-01,8.08034,50.9823,17.8010026340132,
Calbitz,1985-01-01,13.0299,51.3237,7158215.93163192,
Calbitz,2035-01-01,13.0299,51.3237,36.3469206382769,
Calbitz,2050-01-01,13.0299,51.3237,45.9224835684797,
Calbitz,2083-01-01,13.0299,51.3237,60.3761735918422,
Carlsfeld-Talsperre,1985-01-01,12.5966,50.4241,5028997.83893466,
Carlsfeld-Talsperre,2035-01-01,12.5966,50.4241,9.44926019974572,
Carlsfeld-Talsperre,2050-01-01,12.5966,50.4241,11.895047693807,
Carlsfeld-Talsperre,2083-01-01,12.5966,50.4241,12.9023449546554,
Cranzahl-Talsperre,1985-01-01,13.0033,50.5043,2672608.49706352,
Cranzahl-Talsperre,2035-01-01,13.0033,50.5043,16.4949032964244,
Cranzahl-Talsperre,2050-01-01,13.0033,50.5043,17.7672831898964,
Cranzahl-Talsperre,2083-01-01,13.0033,50.5043,19.3268597041595,
Doktorteich,1985-01-01,12.8928,51.323,1935034.62247431,
Doktorteich,2035-01-01,12.8928,51.323,38.2081885025119,
Doktorteich,2050-01-01,12.8928,51.323,48.8041107004064,
Doktorteich,2083-01-01,12.8928,51.323,58.3683418001139,
Drei_Teiche,1985-01-01,12.8956,51.3186,1935034.62247431,
Drei_Teiche,2035-01-01,12.8956,51.3186,38.2081885025119,
Drei_Teiche,2050-01-01,12.8956,51.3186,48.8041107004064,
Drei_Teiche,2083-01-01,12.8956,51.3186,58.3683418001139,
Dreilägerbach-Talsperre,1985-01-01,6.20901,50.6599,15026151.6200638,
Dreilägerbach-Talsperre,2035-01-01,6.20901,50.6599,6.90848043667735,
Dreilägerbach-Talsperre,2050-01-01,6.20901,50.6599,8.04376933696504,
Dreilägerbach-Talsperre,2083-01-01,6.20901,50.6599,9.02595763402481,
Dröda-Talsperre,1985-01-01,12.0574,50.3978,12206495.1289916,
Dröda-Talsperre,2035-01-01,12.0574,50.3978,26.3198016373658,
Dröda-Talsperre,2050-01-01,12.0574,50.3978,30.3043727873425,
Dröda-Talsperre,2083-01-01,12.0574,50.3978,43.8047653384817,
Dörnthaler_Teich-Talsperre,1985-01-01,13.3404,50.7254,5031580.16447604,
Dörnthaler_Teich-Talsperre,2035-01-01,13.3404,50.7254,17.3594844048415,
Dörnthaler_Teich-Talsperre,2050-01-01,13.3404,50.7254,19.6169942873516,
Dörnthaler_Teich-Talsperre,2083-01-01,13.3404,50.7254,21.3716941384779,
Ecker-Talsperre,1985-01-01,10.5796,51.8407,25760298.418529,
Ecker-Talsperre,2035-01-01,10.5796,51.8407,2.29326210854093,
Ecker-Talsperre,2050-01-01,10.5796,51.8407,3.52268421388946,
Ecker-Talsperre,2083-01-01,10.5796,51.8407,5.92642078865047,
Eibenstock-Talsperre,1985-01-01,12.5987,50.5299,111495736.359301,
Eibenstock-Talsperre,2035-01-01,12.5987,50.5299,12.2911244039624,
Eibenstock-Talsperre,2050-01-01,12.5987,50.5299,14.5676494404987,
Eibenstock-Talsperre,2083-01-01,12.5987,50.5299,16.851772362323,
Einsiedel-Talsperre,1985-01-01,12.9848,50.7758,663915.078977197,
Einsiedel-Talsperre,2035-01-01,12.9848,50.7758,21.828663096418,
Einsiedel-Talsperre,2050-01-01,12.9848,50.7758,24.0283252922571,
Einsiedel-Talsperre,2083-01-01,12.9848,50.7758,31.0710688756415,
Ennepe-Talsperre,1985-01-01,7.40925,51.2408,47249065.3198314,
Ennepe-Talsperre,2035-01-01,7.40925,51.2408,8.57932644701062,
Ennepe-Talsperre,2050-01-01,7.40925,51.2408,9.40025649895037,
Ennepe-Talsperre,2083-01-01,7.40925,51.2408,14.916999040665,
Erletor-Talsperre,1985-01-01,10.7469,50.5851,6287745.86844385,
Erletor-Talsperre,2035-01-01,10.7469,50.5851,8.85664937799242,
Erletor-Talsperre,2050-01-01,10.7469,50.5851,10.7551039743829,
Erletor-Talsperre,2083-01-01,10.7469,50.5851,16.4716216054892,
Eschbach-Talsperre,1985-01-01,7.23185,51.1594,11261585.1488239,
Eschbach-Talsperre,2035-01-01,7.23185,51.1594,7.45635339197209,
Eschbach-Talsperre,2050-01-01,7.23185,51.1594,8.68751351986655,
Eschbach-Talsperre,2083-01-01,7.23185,51.1594,15.6224840034076,
Frauenau-Talsperre,1985-01-01,13.3346,49.0133,23324151.6352773,
Frauenau-Talsperre,2035-01-01,13.3346,49.0133,9.13786452908983,
